DATA,V,I,T,SOC
2024-06-12 20:05:00,1341.8,0.1,47.5,96.6
2024-06-12 20:10:00,1341.7,1.2,47.4,96.6
2024-06-12 20:15:00,1341.7,1.4,47.3,96.6
2024-06-12 20:20:00,1341.7,1.3,47.2,96.6
2024-06-12 20:25:00,1341.7,0.1,47.1,96.6
2024-06-12 20:30:00,1341.7,0.5,47.1,96.6
2024-06-12 20:35:00,1341.7,1.4,47.0,96.6
2024-06-12 20:40:00,1341.6,1.5,47.0,96.6
2024-06-12 20:45:00,1341.6,1.5,46.9,96.6
2024-06-12 20:50:00,1341.6,0.9,46.8,96.6
2024-06-12 20:55:00,1339.7,16.4,56.6,96.6
2024-06-12 21:00:00,1338.9,15.7,62.7,96.6
2024-06-12 21:05:00,1338.7,16.3,44.9,96.6
2024-06-12 21:10:00,1338.2,13.7,53.9,96.6
2024-06-12 21:15:00,1338.0,17.6,62.2,96.6
2024-06-12 21:20:00,1337.7,16.2,45.8,96.6
2024-06-12 21:25:00,1337.6,15.8,49.2,96.6
2024-06-12 21:30:00,1337.5,12.0,57.9,96.6
2024-06-12 21:35:00,1337.4,15.2,59.5,96.6
2024-06-12 21:40:00,1337.2,14.1,43.7,96.6
2024-06-12 21:45:00,1337.1,16.6,52.7,96.6
2024-06-12 21:50:00,1337.2,18.5,60.8,96.6
2024-06-12 21:55:00,1336.9,14.5,46.4,96.6
2024-06-12 22:00:00,1337.1,16.0,46.7,96.6
2024-06-12 22:05:00,1337.1,16.7,55.4,96.6
2024-06-12 22:10:00,1336.8,18.1,63.2,96.6
2024-06-12 22:15:00,1332.8,85.1,44.0,96.4
2024-06-12 22:20:00,1312.2,813.0,62.2,94.2
2024-06-12 22:25:00,1312.7,808.8,60.6,90.7
2024-06-12 22:30:00,1312.0,811.7,61.1,87.3
2024-06-12 22:35:00,1310.7,812.9,60.6,83.9
2024-06-12 22:40:00,1308.3,813.5,60.9,80.5
2024-06-12 22:45:00,1305.1,814.6,61.0,77.1
2024-06-12 22:50:00,1302.3,817.9,61.4,73.6
2024-06-12 22:55:00,1300.5,820.0,61.8,70.2
2024-06-12 23:00:00,1299.4,822.0,62.6,66.8
2024-06-12 23:05:00,1298.2,822.3,63.0,63.3
2024-06-12 23:10:00,1296.6,823.0,63.3,59.9
2024-06-12 23:15:00,1295.8,822.4,63.0,56.5
2024-06-12 23:20:00,1320.0,15.8,47.8,56.3
2024-06-12 23:25:00,1320.8,15.7,56.9,56.3
2024-06-12 23:30:00,1321.3,14.6,64.8,56.3
2024-06-12 23:35:00,1321.3,13.0,43.9,56.3
2024-06-12 23:40:00,1321.5,13.2,51.6,56.3
2024-06-12 23:45:00,1321.6,14.6,60.0,56.3
2024-06-12 23:50:00,1321.4,14.9,49.5,56.3
2024-06-12 23:55:00,1321.7,13.1,45.5,56.3
2024-06-13 00:00:00,1321.9,15.7,54.5,56.3
2024-06-13 00:05:00,1321.7,13.7,62.5,56.3
2024-06-13 00:10:00,1321.8,15.7,44.2,56.3
2024-06-13 00:15:00,1321.7,15.3,47.6,56.3
2024-06-13 00:20:00,1292.3,842.0,62.9,54.1
2024-06-13 00:25:00,1290.3,845.7,62.0,50.6
2024-06-13 00:30:00,1305.2,168.7,54.7,47.3
2024-06-13 00:35:00,1317.0,15.8,48.8,47.2
2024-06-13 00:40:00,1318.5,15.9,57.7,47.2
2024-06-13 00:45:00,1319.1,15.9,64.2,47.2
2024-06-13 00:50:00,1320.0,16.2,42.7,47.2
2024-06-13 00:55:00,1320.0,16.9,51.0,47.2
2024-06-13 01:00:00,1320.2,13.7,59.0,47.2
2024-06-13 01:05:00,1320.0,18.7,54.0,47.2
2024-06-13 01:10:00,1320.2,17.3,42.0,47.2
2024-06-13 01:15:00,1320.4,15.7,50.9,47.2
2024-06-13 01:20:00,1320.5,14.7,58.9,47.2
2024-06-13 01:25:00,1320.5,16.2,55.0,47.2
2024-06-13 01:30:00,1320.4,15.9,41.6,47.2
2024-06-13 01:35:00,1320.4,17.2,50.5,47.2
2024-06-13 01:40:00,1320.5,17.1,58.8,47.2
2024-06-13 01:45:00,1320.4,18.6,52.9,47.2
2024-06-13 01:50:00,1320.4,16.9,41.4,47.2
2024-06-13 01:55:00,1320.3,15.6,50.3,47.2
2024-06-13 02:00:00,1320.3,15.5,58.4,47.2
2024-06-13 02:05:00,1320.6,15.3,56.5,47.2
2024-06-13 02:10:00,1320.2,14.8,40.1,47.2
2024-06-13 02:15:00,1320.2,15.1,48.8,47.2
2024-06-13 02:20:00,1320.1,17.4,56.6,47.2
2024-06-13 02:25:00,1320.2,15.7,63.6,47.2
2024-06-13 02:30:00,1320.0,13.1,41.3,47.2
2024-06-13 02:35:00,1320.0,15.9,46.9,47.2
2024-06-13 02:40:00,1320.3,14.5,55.0,47.2
2024-06-13 02:45:00,1320.3,13.3,62.3,47.2
2024-06-13 02:50:00,1320.0,15.4,42.5,47.2
2024-06-13 02:55:00,1319.9,14.2,45.5,47.2
2024-06-13 03:00:00,1320.0,16.2,54.3,47.2
2024-06-13 03:05:00,1320.0,17.2,61.8,47.2
2024-06-13 03:10:00,1319.9,14.4,43.3,47.2
2024-06-13 03:15:00,1319.9,16.8,44.6,47.2
2024-06-13 03:20:00,1319.8,15.1,53.2,47.2
2024-06-13 03:25:00,1319.9,13.4,61.1,47.2
2024-06-13 03:30:00,1319.5,15.5,45.2,47.2
2024-06-13 03:35:00,1319.7,14.7,43.0,47.2
2024-06-13 03:40:00,1319.6,16.0,51.7,47.2
2024-06-13 03:45:00,1319.8,16.0,59.4,47.2
2024-06-13 03:50:00,1319.6,15.5,50.0,47.2
2024-06-13 03:55:00,1319.5,14.4,41.0,47.2
2024-06-13 04:00:00,1319.2,16.4,49.9,47.2
2024-06-13 04:05:00,1319.4,14.8,57.9,47.2
2024-06-13 04:10:00,1319.4,16.0,62.6,47.2
2024-06-13 04:15:00,1319.1,13.4,39.4,47.2
2024-06-13 04:20:00,1319.1,14.3,47.9,47.2
2024-06-13 04:25:00,1319.1,15.5,56.1,47.2
2024-06-13 04:30:00,1319.1,16.1,63.5,47.2
2024-06-13 04:35:00,1319.0,13.2,39.4,47.2
2024-06-13 04:40:00,1319.0,15.9,45.6,47.2
2024-06-13 04:45:00,1319.0,16.3,54.1,47.2
2024-06-13 04:50:00,1318.8,17.6,61.4,47.2
2024-06-13 04:55:00,1319.0,18.1,42.6,47.2
2024-06-13 05:00:00,1318.9,16.7,42.3,47.2
2024-06-13 05:05:00,1318.6,13.5,50.8,47.2
2024-06-13 05:10:00,1318.9,14.0,58.4,47.2
2024-06-13 05:15:00,1318.7,15.8,62.6,47.2
2024-06-13 05:20:00,1318.3,12.7,38.6,47.2
2024-06-13 05:25:00,1318.3,14.5,47.0,47.2
2024-06-13 05:30:00,1318.2,14.8,55.4,47.2
2024-06-13 05:35:00,1318.3,17.4,62.7,47.2
2024-06-13 05:40:00,1317.9,14.4,40.4,47.2
2024-06-13 05:45:00,1315.1,87.1,44.1,47.2
2024-06-13 05:50:00,1283.0,866.7,59.5,45.1
2024-06-13 05:55:00,1279.4,869.2,57.9,41.5
2024-06-13 06:00:00,1275.6,872.4,58.2,37.8
2024-06-13 06:05:00,1270.1,874.1,58.6,34.2
2024-06-13 06:10:00,1262.7,882.3,59.4,8.7
2024-06-13 06:15:00,1287.9,7.3,36.2,7.0
2024-06-13 06:20:00,1290.0,0.0,35.4,7.0
2024-06-13 06:25:00,1290.7,2.9,35.7,7.0
2024-06-13 06:30:00,1291.2,1.4,36.0,7.0
2024-06-13 06:35:00,1291.4,1.4,36.2,7.0
2024-06-13 06:40:00,1291.8,0.1,36.5,7.0
2024-06-13 06:45:00,1292.0,0.1,36.8,7.0
2024-06-13 06:50:00,1292.2,-0.1,37.0,7.0
2024-06-13 06:55:00,1292.1,1.5,37.2,7.0
2024-06-13 07:00:00,1292.4,1.6,37.4,7.0
2024-06-13 07:05:00,1292.4,0.1,37.6,7.0
2024-06-13 07:10:00,1292.5,0.1,37.8,7.0
2024-06-13 07:15:00,1292.6,0.4,37.9,7.0
2024-06-13 07:20:00,1292.5,1.1,38.1,7.0
2024-06-13 07:25:00,1292.6,0.0,38.2,7.0
2024-06-13 07:30:00,1292.7,0.1,38.3,7.0
2024-06-13 07:35:00,1292.7,0.0,38.4,7.0
2024-06-13 07:40:00,1292.7,0.1,38.5,7.0
2024-06-13 07:45:00,1292.8,0.2,38.6,7.0
2024-06-13 07:50:00,1292.8,0.1,38.7,7.0
2024-06-13 07:55:00,1292.8,0.1,38.8,7.0
2024-06-13 08:00:00,1292.9,0.3,38.9,7.0
2024-06-13 08:05:00,1292.9,0.1,39.0,7.0
2024-06-13 08:10:00,1293.0,0.2,39.0,7.0
2024-06-13 08:15:00,1293.0,1.5,39.1,7.0
2024-06-13 08:20:00,1293.0,0.2,39.2,7.0
2024-06-13 08:25:00,1293.0,0.1,39.2,7.0
2024-06-13 08:30:00,1293.0,0.1,39.2,7.0
2024-06-13 08:35:00,1293.0,0.0,39.3,7.0
2024-06-13 08:40:00,1293.0,0.3,39.3,7.0
2024-06-13 08:45:00,1293.1,0.2,39.4,7.0
2024-06-13 08:50:00,1293.1,0.0,39.4,7.0
2024-06-13 08:55:00,1293.1,0.0,39.4,7.0
2024-06-13 09:00:00,1293.2,0.1,39.4,7.0
2024-06-13 09:05:00,1293.1,0.0,39.5,7.0
2024-06-13 09:10:00,1293.2,0.2,39.5,7.0
2024-06-13 09:15:00,1293.2,0.2,39.5,7.0
2024-06-13 09:20:00,1293.2,0.1,39.6,7.0
2024-06-13 09:25:00,1293.2,0.1,39.6,7.0
2024-06-13 09:30:00,1293.3,0.2,39.6,7.0
2024-06-13 09:35:00,1293.3,0.0,39.6,7.0
2024-06-13 09:40:00,1293.3,-0.1,39.7,7.0
2024-06-13 09:45:00,1293.2,0.2,39.7,7.0
2024-06-13 09:50:00,1293.3,0.2,39.8,7.0
2024-06-13 09:55:00,1293.4,0.1,39.8,7.0
2024-06-13 10:00:00,1293.2,0.3,39.8,7.0
2024-06-13 10:05:00,1293.4,0.3,39.8,7.0
2024-06-13 10:10:00,1293.3,0.1,39.9,7.0
2024-06-13 10:15:00,1293.4,0.1,39.9,7.0
2024-06-13 10:20:00,1293.4,0.2,40.0,7.0
2024-06-13 10:25:00,1293.4,0.2,40.0,7.0
2024-06-13 10:30:00,1293.4,0.4,40.0,7.0
2024-06-13 10:35:00,1293.5,0.2,40.1,7.0
2024-06-13 10:40:00,1293.5,0.2,40.2,7.0
2024-06-13 10:45:00,1293.4,0.4,40.2,7.0
2024-06-13 10:50:00,1293.5,0.2,40.4,7.0
2024-06-13 10:55:00,1293.4,-0.1,40.4,7.0
2024-06-13 11:00:00,1293.5,0.2,40.6,7.0
2024-06-13 11:05:00,1293.5,-0.1,40.6,7.0
2024-06-13 11:10:00,1293.5,0.2,40.8,7.0
2024-06-13 11:15:00,1293.5,0.0,40.8,7.0
2024-06-13 11:20:00,1293.5,0.2,40.9,7.0
2024-06-13 11:25:00,1293.5,0.0,41.0,7.0
2024-06-13 11:30:00,1293.6,0.3,41.1,7.0
2024-06-13 11:35:00,1293.6,0.2,41.3,7.0
2024-06-13 11:40:00,1293.6,0.3,41.3,7.0
2024-06-13 11:45:00,1293.6,0.6,41.5,7.0
2024-06-13 11:50:00,1294.2,-11.3,49.9,7.0
2024-06-13 11:55:00,1294.9,-14.0,58.7,7.0
2024-06-13 12:00:00,1301.8,-157.3,55.1,7.1
2024-06-13 12:05:00,1308.2,-159.1,46.9,7.7
2024-06-13 12:10:00,1310.7,-155.6,46.0,8.4
2024-06-13 12:15:00,1320.5,-390.2,48.8,9.2
2024-06-13 12:20:00,1335.8,-694.4,62.1,11.5
2024-06-13 12:25:00,1340.6,-696.1,64.4,14.5
2024-06-13 12:30:00,1344.8,-689.5,64.8,17.3
2024-06-13 12:35:00,1347.9,-690.4,65.9,20.2
2024-06-13 12:40:00,1349.1,-687.9,65.2,23.1
2024-06-13 12:45:00,1349.8,-691.5,65.2,26.0
2024-06-13 12:50:00,1349.4,-692.7,65.2,28.9
2024-06-13 12:55:00,1349.9,-688.2,65.6,31.8
2024-06-13 13:00:00,1350.0,-687.4,65.7,34.7
2024-06-13 13:05:00,1350.6,-689.2,66.7,37.6
2024-06-13 13:10:00,1351.2,-689.6,66.0,40.5
2024-06-13 13:15:00,1352.0,-687.7,66.1,43.3
2024-06-13 13:20:00,1353.3,-684.7,66.1,46.2
2024-06-13 13:25:00,1354.9,-684.5,66.3,49.1
2024-06-13 13:30:00,1356.9,-688.4,66.5,52.0
2024-06-13 13:35:00,1359.8,-679.9,67.3,54.8
2024-06-13 13:40:00,1362.0,-683.2,67.4,57.7
2024-06-13 13:45:00,1363.1,-681.3,67.4,60.6
2024-06-13 13:50:00,1364.2,-680.7,67.7,63.4
2024-06-13 13:55:00,1365.5,-679.3,67.5,66.3
2024-06-13 14:00:00,1366.3,-680.8,67.5,69.1
2024-06-13 14:05:00,1368.5,-680.4,68.6,72.0
2024-06-13 14:10:00,1371.1,-676.1,68.9,74.8
2024-06-13 14:15:00,1377.6,-675.2,69.0,77.7
2024-06-13 14:20:00,1350.2,-1.5,48.8,95.1
2024-06-13 14:25:00,1344.2,0.0,41.9,95.1
2024-06-13 14:30:00,1343.4,0.0,41.8,95.1
2024-06-13 14:35:00,1343.1,-1.5,42.1,95.1
2024-06-13 14:40:00,1342.8,0.0,42.4,95.1
2024-06-13 14:45:00,1342.9,1.5,42.8,95.1
2024-06-13 14:50:00,1342.7,1.5,43.1,95.1
2024-06-13 14:55:00,1342.6,0.7,43.4,95.1
2024-06-13 15:00:00,1342.6,1.4,43.7,95.1
2024-06-13 15:05:00,1342.6,1.0,44.0,95.1
2024-06-13 15:10:00,1342.5,0.2,44.3,95.1
2024-06-13 15:15:00,1342.4,0.1,44.5,95.1
2024-06-13 15:20:00,1342.4,1.2,44.8,95.1
2024-06-13 15:25:00,1342.4,0.2,45.0,95.1
2024-06-13 15:30:00,1342.4,0.1,45.2,95.1
2024-06-13 15:35:00,1342.3,0.1,45.4,95.1
2024-06-13 15:40:00,1342.4,0.0,45.6,95.1
2024-06-13 15:45:00,1342.3,0.2,45.7,95.1
2024-06-13 15:50:00,1342.2,0.0,45.9,95.1
2024-06-13 15:55:00,1342.3,0.8,46.1,95.1
2024-06-13 16:00:00,1342.2,0.2,46.2,95.1
2024-06-13 16:05:00,1342.2,0.3,46.4,95.1
2024-06-13 16:10:00,1342.3,0.2,46.5,95.1
2024-06-13 16:15:00,1342.2,0.1,46.6,95.1
2024-06-13 16:20:00,1342.2,0.0,46.7,95.1
2024-06-13 16:25:00,1342.2,0.1,46.9,95.1
2024-06-13 16:30:00,1342.3,0.1,47.0,95.1
2024-06-13 16:35:00,1342.3,1.0,47.1,95.1
2024-06-13 16:40:00,1342.3,-0.2,47.1,95.1
2024-06-13 16:45:00,1342.2,0.0,47.2,95.1
2024-06-13 16:50:00,1342.2,-0.1,47.3,95.1
2024-06-13 16:55:00,1342.2,0.3,47.3,95.1
2024-06-13 17:00:00,1342.2,0.1,47.4,95.1
2024-06-13 17:05:00,1342.2,0.4,47.5,95.1
2024-06-13 17:10:00,1342.2,0.1,47.5,95.1
2024-06-13 17:15:00,1342.2,0.1,47.5,95.1
2024-06-13 17:20:00,1342.2,0.3,47.6,95.1
2024-06-13 17:25:00,1342.2,0.1,47.6,95.1
2024-06-13 17:30:00,1342.2,0.3,47.6,95.1
2024-06-13 17:35:00,1342.1,0.4,47.7,95.1
2024-06-13 17:40:00,1342.2,0.3,47.7,95.1
2024-06-13 17:45:00,1342.0,0.3,47.8,95.1
2024-06-13 17:50:00,1342.1,0.4,47.8,95.1
2024-06-13 17:55:00,1342.1,1.2,47.8,95.1
2024-06-13 18:00:00,1342.1,0.2,47.9,95.1
2024-06-13 18:05:00,1342.1,0.2,47.9,95.1
2024-06-13 18:10:00,1342.0,0.3,47.9,95.1
2024-06-13 18:15:00,1342.1,0.2,47.9,95.1
2024-06-13 18:20:00,1342.1,0.2,47.9,95.1
2024-06-13 18:25:00,1342.1,0.6,47.9,95.1
2024-06-13 18:30:00,1342.1,0.0,47.9,95.1
2024-06-13 18:35:00,1342.1,0.2,47.9,95.1
2024-06-13 18:40:00,1342.0,1.1,47.9,95.1
2024-06-13 18:45:00,1342.1,0.2,47.8,95.1
2024-06-13 18:50:00,1342.0,0.2,47.8,95.1
2024-06-13 18:55:00,1341.9,0.0,47.8,95.1
2024-06-13 19:00:00,1342.0,0.2,47.7,95.1
2024-06-13 19:05:00,1342.0,0.0,47.6,95.1
2024-06-13 19:10:00,1341.9,0.1,47.6,95.1
2024-06-13 19:15:00,1341.9,0.3,47.6,95.1
2024-06-13 19:20:00,1341.9,-0.1,47.5,95.1
2024-06-13 19:25:00,1341.9,1.3,47.5,95.1
2024-06-13 19:30:00,1341.9,0.2,47.4,95.1
2024-06-13 19:35:00,1341.9,0.1,47.4,95.1
2024-06-13 19:40:00,1341.9,1.4,47.3,95.1
2024-06-13 19:45:00,1338.8,83.1,50.9,95.1
2024-06-13 19:50:00,1326.1,321.2,62.7,94.7
2024-06-13 19:55:00,1310.7,893.2,67.0,92.1
2024-06-13 20:00:00,1313.0,808.1,66.5,88.5
2024-06-13 20:05:00,1312.5,809.7,65.4,85.1
2024-06-13 20:10:00,1311.1,811.3,64.8,81.7
2024-06-13 20:15:00,1308.8,811.8,64.7,78.2
2024-06-13 20:20:00,1305.5,814.7,64.9,74.9
2024-06-13 20:25:00,1302.5,817.3,64.7,71.4
2024-06-13 20:30:00,1300.6,817.1,64.4,68.0
2024-06-13 20:35:00,1310.7,405.8,50.6,66.2
2024-06-13 20:40:00,1301.2,735.0,57.8,63.8
2024-06-13 20:45:00,1319.0,13.5,48.2,61.7
2024-06-13 20:50:00,1321.0,14.3,48.2,61.7
2024-06-13 20:55:00,1321.6,14.7,56.7,61.7
2024-06-13 21:00:00,1321.8,17.4,64.2,61.7
2024-06-13 21:05:00,1321.8,15.4,45.5,61.7
2024-06-13 21:10:00,1322.0,16.1,50.0,61.7
2024-06-13 21:15:00,1322.1,14.4,58.7,61.7
2024-06-13 21:20:00,1322.2,16.4,55.4,61.7
2024-06-13 21:25:00,1322.0,14.6,45.7,61.7
2024-06-13 21:30:00,1322.1,15.5,54.5,61.7
2024-06-13 21:35:00,1322.1,15.4,61.8,61.7
2024-06-13 21:40:00,1319.7,84.0,46.1,61.6
2024-06-13 21:45:00,1295.4,822.7,59.7,59.2
2024-06-13 21:50:00,1312.0,14.1,56.8,55.8
2024-06-13 21:55:00,1319.7,15.9,49.1,55.8
2024-06-13 22:00:00,1320.4,14.6,57.8,55.8
2024-06-13 22:05:00,1320.9,14.2,65.0,55.8
2024-06-13 22:10:00,1321.0,15.3,42.3,55.8
2024-06-13 22:15:00,1320.9,14.9,50.6,55.8
2024-06-13 22:20:00,1321.1,16.8,58.7,55.8
2024-06-13 22:25:00,1321.0,15.0,55.5,55.8
2024-06-13 22:30:00,1321.2,17.0,42.2,55.8
2024-06-13 22:35:00,1321.2,16.7,51.0,55.8
2024-06-13 22:40:00,1321.3,14.3,59.1,55.8
2024-06-13 22:45:00,1321.2,16.3,52.9,55.8
2024-06-13 22:50:00,1321.2,13.8,43.3,55.8
2024-06-13 22:55:00,1321.5,13.2,52.1,55.8
2024-06-13 23:00:00,1321.3,13.5,60.1,55.8
2024-06-13 23:05:00,1321.0,13.5,48.5,55.8
2024-06-13 23:10:00,1321.2,14.0,44.4,55.8
2024-06-13 23:15:00,1321.4,16.5,53.2,55.8
2024-06-13 23:20:00,1321.5,17.2,61.0,55.8
2024-06-13 23:25:00,1321.2,14.4,46.1,55.8
2024-06-13 23:30:00,1321.1,16.9,45.9,55.8
2024-06-13 23:35:00,1321.3,14.1,54.9,55.8
2024-06-13 23:40:00,1321.2,13.7,62.8,55.8
2024-06-13 23:45:00,1321.0,16.1,43.9,55.8
2024-06-13 23:50:00,1321.2,15.4,47.6,55.8
2024-06-13 23:55:00,1321.1,15.6,56.4,55.8
2024-06-14 00:00:00,1321.2,13.9,64.1,55.8
2024-06-14 00:05:00,1321.0,16.4,42.4,55.8
2024-06-14 00:10:00,1321.2,16.5,49.4,55.8
2024-06-14 00:15:00,1321.1,14.0,57.6,55.8
2024-06-14 00:20:00,1321.2,14.5,64.9,55.8
2024-06-14 00:25:00,1321.2,13.0,41.4,55.8
2024-06-14 00:30:00,1321.0,15.4,49.8,55.8
2024-06-14 00:35:00,1321.1,14.9,57.9,55.8
2024-06-14 00:40:00,1321.0,12.9,61.4,55.8
2024-06-14 00:45:00,1321.0,13.1,41.4,55.8
2024-06-14 00:50:00,1321.1,15.0,50.0,55.8
2024-06-14 00:55:00,1321.3,15.4,58.2,55.8
2024-06-14 01:00:00,1321.1,15.4,58.2,55.8
2024-06-14 01:05:00,1321.1,17.1,41.4,55.8
2024-06-14 01:10:00,1320.8,14.5,50.0,55.8
2024-06-14 01:15:00,1321.0,14.2,58.3,55.8
2024-06-14 01:20:00,1320.8,17.0,59.4,55.8
2024-06-14 01:25:00,1321.1,13.1,40.9,55.8
2024-06-14 01:30:00,1320.7,14.3,49.8,55.8
2024-06-14 01:35:00,1321.1,14.7,57.8,55.8
2024-06-14 01:40:00,1321.2,18.5,65.0,55.8
2024-06-14 01:45:00,1320.7,12.4,41.1,55.8
2024-06-14 01:50:00,1321.1,13.6,49.1,55.8
2024-06-14 01:55:00,1320.8,15.6,57.3,55.8
2024-06-14 02:00:00,1321.0,17.0,64.8,55.8
2024-06-14 02:05:00,1318.9,75.7,40.8,55.8
2024-06-14 02:10:00,1304.1,407.2,56.8,54.9
2024-06-14 02:15:00,1292.1,739.2,54.0,52.7
2024-06-14 02:20:00,1287.8,856.9,59.5,49.2
2024-06-14 02:25:00,1285.4,856.1,59.8,45.6
2024-06-14 02:30:00,1312.4,14.3,47.6,45.0
2024-06-14 02:35:00,1314.4,14.6,56.5,45.0
2024-06-14 02:40:00,1316.6,17.5,64.1,45.0
2024-06-14 02:45:00,1316.6,14.0,41.2,45.0
2024-06-14 02:50:00,1317.4,13.3,47.8,45.0
2024-06-14 02:55:00,1317.2,17.0,56.3,45.0
2024-06-14 03:00:00,1317.6,13.9,63.7,45.0
2024-06-14 03:05:00,1318.1,15.3,40.9,45.0
2024-06-14 03:10:00,1317.7,14.3,47.3,45.0
2024-06-14 03:15:00,1317.6,15.3,55.6,45.0
2024-06-14 03:20:00,1318.2,14.4,63.1,45.0
2024-06-14 03:25:00,1317.7,15.9,41.5,45.0
2024-06-14 03:30:00,1318.1,15.1,46.3,45.0
2024-06-14 03:35:00,1317.9,13.5,54.9,45.0
2024-06-14 03:40:00,1318.3,16.2,62.1,45.0
2024-06-14 03:45:00,1317.8,14.3,42.5,45.0
2024-06-14 03:50:00,1317.8,15.1,44.5,45.0
2024-06-14 03:55:00,1317.8,15.3,53.1,45.0
2024-06-14 04:00:00,1318.0,17.0,60.6,45.0
2024-06-14 04:05:00,1317.7,13.9,45.5,45.0
2024-06-14 04:10:00,1317.2,12.9,42.2,45.0
2024-06-14 04:15:00,1317.2,15.9,51.0,45.0
2024-06-14 04:20:00,1317.4,14.1,58.8,45.0
2024-06-14 04:25:00,1317.4,14.9,57.1,45.0
2024-06-14 04:30:00,1317.0,13.8,38.1,45.0
2024-06-14 04:35:00,1316.9,14.3,46.8,45.0
2024-06-14 04:40:00,1316.6,14.2,54.8,45.0
2024-06-14 04:45:00,1316.6,15.1,62.0,45.0
2024-06-14 04:50:00,1316.4,16.9,40.3,45.0
2024-06-14 04:55:00,1316.3,16.5,42.2,45.0
2024-06-14 05:00:00,1316.1,12.3,50.7,45.0
2024-06-14 05:05:00,1316.1,14.3,58.4,45.0
2024-06-14 05:10:00,1315.3,16.0,58.7,45.0
2024-06-14 05:15:00,1315.5,17.0,37.1,45.0
2024-06-14 05:20:00,1315.3,15.5,45.6,45.0
2024-06-14 05:25:00,1315.7,15.7,53.7,45.0
2024-06-14 05:30:00,1315.5,15.3,60.8,45.0
2024-06-14 05:35:00,1315.2,15.3,42.1,45.0
2024-06-14 05:40:00,1315.2,13.5,39.9,45.0
2024-06-14 05:45:00,1314.3,95.2,48.5,45.0
2024-06-14 05:50:00,1297.4,344.3,63.9,44.2
2024-06-14 05:55:00,1285.2,610.3,46.4,42.4
2024-06-14 06:00:00,1275.3,868.8,53.4,39.2
2024-06-14 06:05:00,1271.7,869.0,56.1,35.6
2024-06-14 06:10:00,1265.8,870.1,56.6,31.9
2024-06-14 06:15:00,1284.5,10.2,41.0,7.0
2024-06-14 06:20:00,1290.3,0.9,32.8,7.0
2024-06-14 06:25:00,1291.3,1.3,33.1,7.0
2024-06-14 06:30:00,1291.7,1.3,33.3,7.0
2024-06-14 06:35:00,1292.1,1.3,33.5,7.0
2024-06-14 06:40:00,1292.4,1.5,33.7,7.0
2024-06-14 06:45:00,1292.5,1.5,33.8,7.0
2024-06-14 06:50:00,1292.7,1.5,34.0,7.0
2024-06-14 06:55:00,1292.8,1.5,34.2,7.0
2024-06-14 07:00:00,1292.9,1.4,34.4,7.0
2024-06-14 07:05:00,1292.9,0.6,34.6,7.0
2024-06-14 07:10:00,1293.0,1.4,34.7,7.0
2024-06-14 07:15:00,1293.1,1.5,34.9,7.0
2024-06-14 07:20:00,1293.1,1.5,35.1,7.0
2024-06-14 07:25:00,1293.1,1.3,35.2,7.0
2024-06-14 07:30:00,1293.2,0.3,35.4,7.0
2024-06-14 07:35:00,1293.2,0.1,35.6,7.0
2024-06-14 07:40:00,1293.3,0.2,35.7,7.0
2024-06-14 07:45:00,1293.3,0.2,35.9,7.0
2024-06-14 07:50:00,1293.3,0.1,36.1,7.0
2024-06-14 07:55:00,1293.4,0.1,36.3,7.0
2024-06-14 08:00:00,1293.4,0.2,36.4,7.0
2024-06-14 08:05:00,1293.4,0.7,36.6,7.0
2024-06-14 08:10:00,1293.5,1.5,36.7,7.0
2024-06-14 08:15:00,1293.5,0.2,36.9,7.0
2024-06-14 08:20:00,1293.6,1.6,37.1,7.0
2024-06-14 08:25:00,1293.6,0.2,37.1,7.0
2024-06-14 08:30:00,1293.6,0.3,37.2,7.0
2024-06-14 08:35:00,1293.6,0.0,37.4,7.0
2024-06-14 08:40:00,1293.7,0.2,37.4,7.0
2024-06-14 08:45:00,1293.6,0.2,37.5,7.0
2024-06-14 08:50:00,1293.7,0.3,37.5,7.0
2024-06-14 08:55:00,1293.7,0.3,37.6,7.0
2024-06-14 09:00:00,1293.7,0.1,37.7,7.0
2024-06-14 09:05:00,1293.8,0.2,37.8,7.0
2024-06-14 09:10:00,1293.8,0.1,37.9,7.0
2024-06-14 09:15:00,1293.8,0.2,38.0,7.0
2024-06-14 09:20:00,1293.8,0.1,38.1,7.0
2024-06-14 09:25:00,1293.8,-0.2,38.2,7.0
2024-06-14 09:30:00,1293.9,0.1,38.3,7.0
2024-06-14 09:35:00,1293.8,0.1,38.5,7.0
2024-06-14 09:40:00,1293.9,0.3,38.6,7.0
2024-06-14 09:45:00,1293.9,0.1,38.7,7.0
2024-06-14 09:50:00,1293.9,0.1,38.9,7.0
2024-06-14 09:55:00,1293.9,0.3,39.0,7.0
2024-06-14 10:00:00,1294.0,0.1,39.2,7.0
2024-06-14 10:05:00,1294.0,0.7,39.3,7.0
2024-06-14 10:10:00,1294.0,0.1,39.4,7.0
2024-06-14 10:15:00,1294.0,0.3,39.6,7.0
2024-06-14 10:20:00,1294.0,0.0,39.7,7.0
2024-06-14 10:25:00,1294.1,0.2,39.9,7.0
2024-06-14 10:30:00,1294.1,0.3,40.0,7.0
2024-06-14 10:35:00,1294.0,0.3,40.2,7.0
2024-06-14 10:40:00,1294.1,0.1,40.3,7.0
